RF2021040465f59886,3,5,9000.00,0,0,0,0,0,0,202104,0,0,3362,guan3,2021-04-04 22:50:31,,2021-04-04 22:50:31,
RF20210404f85c2e7f,5,4,5000.00,0,0,0,0,0,0,202104,0,0,3362,guan3,2021-04-04 22:50:31,,2021-04-04 22:50:31,
