RF20210725749ba38d,6480,13,159.70,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 10:11:56,,2021-07-25 10:11:56,
RF202107259a83a3e6,6481,14,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 10:11:56,,2021-07-25 10:11:56,
RF202107253c2770a5,6482,15,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 10:11:56,,2021-07-25 10:11:56,
RF20210725170362af,6480,17,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 10:11:56,,2021-07-25 10:11:56,
RF20210725b879a255,6497,19,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 10:11:56,,2021-07-25 10:11:56,
