RF2021040453eccf4b,4,3,2500.55,0,0,0,0,0,0,202104,0,0,3365,guan2,2021-04-04 23:06:29,,2021-04-04 23:06:29,
RF20210404684e14cb,3,8,77777.98,0,0,0,0,0,0,202104,0,0,3365,guan2,2021-04-04 23:06:29,,2021-04-04 23:06:29,
