RF202107252b1a8f30,6480,13,159.70,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF20210725640405a0,6481,14,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF20210725a91c946f,6482,15,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF202107258582dbe0,6483,16,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF202107258d90f104,6484,17,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF202107257e4108cb,6485,18,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF2021072533b32e90,6486,19,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
RF202107257ed46871,6487,20,170.40,0,0,0,0,1,0,202107,0,0,3371,guan1,2021-07-25 21:44:30,,2021-07-25 21:44:30,
