System,,,,3,2021-07-26 15:27:24,2021-07-26 15:27:24,12,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/Sys_Dictionary/getDetailPage,1,超级管理员,1
System,,,,3,2021-07-26 15:27:28,2021-07-26 15:27:28,7,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/Sys_Dictionary/getDetailPage,1,超级管理员,1
