Login,"{""UserName"":""guan1"",""PassWord"":"""",""VerificationCode"":""XXXXXX"",""UUID"":""4528b9ea-3199-4c42-96d7-6300e3a9d41b""}",登录成功,,3,2021-07-26 14:59:30,2021-07-26 14:59:30,13,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-07-26 14:59:30,2021-07-26 14:59:30,14,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-07-26 14:59:31,2021-07-26 14:59:31,33,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/menu/getTreeMenu,3371,管一所,5
