System,,,,3,2021-07-26 17:16:40,2021-07-26 17:16:40,5,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/TenantFeeRecord/getMonthRentReport,1,超级管理员,1
System,,,,3,2021-07-26 17:16:43,2021-07-26 17:16:43,3,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/User/getVierificationCode,0,,0
