System,,,,3,2021-07-26 14:58:25,2021-07-26 14:58:25,19,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/Sys_Dictionary/GetBuilderDictionary,1,超级管理员,1
System,,,,3,2021-07-26 14:58:25,2021-07-26 14:58:25,30,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/builder/GetTableTree,1,超级管理员,1
System,,,,3,2021-07-26 14:58:27,2021-07-26 14:58:28,43,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/builder/LoadTableInfo,1,超级管理员,1
