Login,"{""UserName"":""guan1"",""PassWord"":"""",""VerificationCode"":""XXXXXX"",""UUID"":""d40a8a9e-d724-4218-9c54-33cc85902ba3""}",登录成功,,3,2021-07-26 17:16:49,2021-07-26 17:16:49,8,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-07-26 17:16:49,2021-07-26 17:16:49,9,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/user/login,0,,0
System,,,,3,2021-07-26 17:16:49,2021-07-26 17:16:49,2,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/menu/getTreeMenu,3371,管一所,5
