System,,,,3,2021-07-26 14:57:50,2021-07-26 14:57:50,53,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/Vtenanthouserelation/getPageData,1,超级管理员,1
System,,,,3,2021-07-26 14:57:50,2021-07-26 14:57:50,99,127.0.0.1,127.0.0.1:9991,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36",http://127.0.0.1:9991/api/Sys_Dictionary/GetVueDictionary,1,超级管理员,1
